Distance,Curvature,Vertical offset,Cross level offset
208.5,-0.0019293650793650793,0.876984126984127,-1.753968253968254
208.75,-0.001986111111111111,0.9027777777777777,-1.8055555555555554
209.0,-0.0020428571428571427,0.9285714285714285,-1.857142857142857
209.25,-0.0020996031746031746,0.9543650793650793,-1.9087301587301586
209.5,-0.002156349206349206,0.9801587301587301,-1.9603174603174602
209.75,-0.002213095238095238,1.005952380952381,-2.011904761904762
210.0,-0.00226984126984127,1.0317460317460316,-2.0634920634920633
210.25,-0.0023265873015873013,1.0575396825396826,-2.115079365079365
210.5,-0.0023833333333333332,1.0833333333333333,-2.1666666666666665
210.75,-0.002440079365079365,1.109126984126984,-2.218253968253968
211.0,-0.0024968253968253966,1.1349206349206349,-2.2698412698412698
211.25,-0.0025535714285714285,1.1607142857142856,-2.321428571428571
211.5,-0.00261031746031746,1.1865079365079365,-2.373015873015873
211.75,-0.002667063492063492,1.2123015873015872,-2.4246031746031744
212.0,-0.0027238095238095237,1.2380952380952381,-2.4761904761904763
212.25,-0.002780555555555555,1.2638888888888888,-2.5277777777777777
212.5,-0.002837301587301587,1.2896825396825395,-2.579365079365079
212.75,-0.002894047619047619,1.3154761904761905,-2.630952380952381
213.0,-0.0029507936507936505,1.3412698412698412,-2.6825396825396823
213.25,-0.0030075396825396824,1.367063492063492,-2.734126984126984
213.5,-0.0030642857142857143,1.3928571428571428,-2.7857142857142856
213.75,-0.0031210317460317457,1.4186507936507935,-2.837301587301587
214.0,-0.0031777777777777776,1.4444444444444444,-2.888888888888889
214.25,-0.0032345238095238095,1.4702380952380951,-2.9404761904761902
214.5,-0.003291269841269841,1.496031746031746,-2.992063492063492
214.75,-0.003348015873015873,1.5218253968253967,-3.0436507936507935
215.0,-0.0034047619047619044,1.5476190476190474,-3.095238095238095
215.25,-0.0034615079365079363,1.5734126984126984,-3.1468253968253967
215.5,-0.003518253968253968,1.599206349206349,-3.198412698412698
215.75,-0.0035749999999999996,1.625,-3.25
216.0,-0.0036317460317460315,1.6507936507936507,-3.3015873015873014
216.25,-0.0036884920634920634,1.6765873015873014,-3.353174603174603
216.5,-0.003745238095238095,1.7023809523809523,-3.4047619047619047
216.75,-0.0038019841269841268,1.728174603174603,-3.456349206349206
217.0,-0.0038587301587301587,1.753968253968254,-3.507936507936508
217.25,-0.003915476190476191,1.7797619047619047,-3.5595238095238093
217.5,-0.003972222222222222,1.8055555555555554,-3.6111111111111107
217.75,-0.0040289682539682535,1.8313492063492063,-3.6626984126984126
218.0,-0.004085714285714285,1.857142857142857,-3.714285714285714
218.25,-0.004142460317460317,1.882936507936508,-3.765873015873016
218.5,-0.004199206349206349,1.9087301587301586,-3.817460317460317
218.75,-0.004255952380952381,1.9345238095238093,-3.8690476190476186
219.0,-0.004312698412698412,1.9603174603174602,-3.9206349206349205
219.25,-0.004369444444444444,1.986111111111111,-3.972222222222222
219.5,-0.004426190476190476,2.011904761904762,-4.023809523809524
219.75,-0.004482936507936508,2.0376984126984126,-4.075396825396825
220.0,-0.00453968253968254,2.0634920634920633,-4.1269841269841265
220.25,-0.004596428571428571,2.089285714285714,-4.178571428571428
220.5,-0.004653174603174603,2.115079365079365,-4.23015873015873
220.75,-0.0047099206349206345,2.140873015873016,-4.281746031746032
221.0,-0.0047666666666666664,2.1666666666666665,-4.333333333333333
221.25,-0.004823412698412698,2.192460317460317,-4.384920634920634
221.5,-0.00488015873015873,2.218253968253968,-4.436507936507936
221.75,-0.004936904761904761,2.244047619047619,-4.488095238095238
222.0,-0.004993650793650793,2.2698412698412698,-4.5396825396825395
222.25,-0.005050396825396825,2.2956349206349205,-4.591269841269841
222.5,-0.005107142857142857,2.321428571428571,-4.642857142857142
222.75,-0.005163888888888889,2.347222222222222,-4.694444444444444
223.0,-0.00522063492063492,2.373015873015873,-4.746031746031746
223.25,-0.005277380952380952,2.3988095238095237,-4.7976190476190474
223.5,-0.005334126984126984,2.4246031746031744,-4.849206349206349
223.75,-0.005390873015873016,2.450396825396825,-4.90079365079365
224.0,-0.0054476190476190475,2.4761904761904763,-4.9523809523809526
224.25,-0.005504365079365079,2.501984126984127,-5.003968253968254
224.5,-0.00556111111111111,2.5277777777777777,-5.055555555555555
224.75,-0.005617857142857142,2.5535714285714284,-5.107142857142857
225.0,-0.005674603174603174,2.579365079365079,-5.158730158730158
225.25,-0.005731349206349206,2.6051587301587302,-5.2103174603174605
225.5,-0.005788095238095238,2.630952380952381,-5.261904761904762
225.75,-0.005844841269841269,2.6567460317460316,-5.313492063492063
226.0,-0.005901587301587301,2.6825396825396823,-5.365079365079365
226.25,-0.005958333333333333,2.708333333333333,-5.416666666666666
226.5,-0.006015079365079365,2.734126984126984,-5.468253968253968
226.75,-0.006071825396825397,2.759920634920635,-5.51984126984127
227.0,-0.0061285714285714285,2.7857142857142856,-5.571428571428571
227.25,-0.00618531746031746,2.8115079365079363,-5.623015873015873
227.5,-0.0062420634920634915,2.837301587301587,-5.674603174603174
227.75,-0.006298809523809523,2.863095238095238,-5.726190476190476
228.0,-0.006355555555555555,2.888888888888889,-5.777777777777778
228.25,-0.006412301587301587,2.9146825396825395,-5.829365079365079
228.5,-0.006469047619047619,2.9404761904761902,-5.8809523809523805
228.75,-0.00652579365079365,2.966269841269841,-5.932539682539682
229.0,-0.006582539682539682,2.992063492063492,-5.984126984126984
229.25,-0.006639285714285714,3.017857142857143,-6.035714285714286
229.5,-0.006696031746031746,3.0436507936507935,-6.087301587301587
229.75,-0.006752777777777778,3.069444444444444,-6.138888888888888
230.0,-0.006809523809523809,3.095238095238095,-6.19047619047619
230.25,-0.006866269841269841,3.121031746031746,-6.242063492063492
230.5,-0.0069230158730158725,3.1468253968253967,-6.2936507936507935
230.75,-0.006979761904761904,3.1726190476190474,-6.345238095238095
231.0,-0.007036507936507936,3.198412698412698,-6.396825396825396
231.25,-0.007093253968253968,3.224206349206349,-6.448412698412698
231.5,-0.007149999999999999,3.25,-6.5
231.75,-0.007206746031746031,3.2757936507936507,-6.551587301587301
232.0,-0.007263492063492063,3.3015873015873014,-6.603174603174603
232.25,-0.007320238095238095,3.327380952380952,-6.654761904761904
232.5,-0.007376984126984127,3.353174603174603,-6.706349206349206
232.75,-0.007433730158730158,3.378968253968254,-6.757936507936508
233.0,-0.00749047619047619,3.4047619047619047,-6.809523809523809
233.25,-0.007547222222222222,3.4305555555555554,-6.861111111111111
233.5,-0.0076039682539682536,3.456349206349206,-6.912698412698412
233.75,-0.0076607142857142855,3.4821428571428568,-6.9642857142857135
234.0,-0.007717460317460317,3.507936507936508,-7.015873015873016
234.25,-0.007774206349206348,3.5337301587301586,-7.067460317460317
234.5,-0.007830952380952381,3.5595238095238093,-7.119047619047619
234.75,-0.007887698412698412,3.58531746031746,-7.17063492063492
235.0,-0.007944444444444443,3.6111111111111107,-7.222222222222221
235.25,-0.008001190476190476,3.636904761904762,-7.273809523809524
235.5,-0.008057936507936507,3.6626984126984126,-7.325396825396825
235.75,-0.00811468253968254,3.6884920634920633,-7.3769841269841265
236.0,-0.00817142857142857,3.714285714285714,-7.428571428571428
236.25,-0.008228174603174602,3.7400793650793647,-7.480158730158729
236.5,-0.008284920634920635,3.765873015873016,-7.531746031746032
236.75,-0.008341666666666666,3.7916666666666665,-7.583333333333333
237.0,-0.008398412698412698,3.817460317460317,-7.634920634920634
237.25,-0.00845515873015873,3.843253968253968,-7.686507936507936
237.5,-0.008511904761904762,3.8690476190476186,-7.738095238095237
237.75,-0.008568650793650793,3.8948412698412698,-7.7896825396825395
238.0,-0.008625396825396824,3.9206349206349205,-7.841269841269841
238.25,-0.008682142857142857,3.946428571428571,-7.892857142857142
238.5,-0.008738888888888888,3.972222222222222,-7.944444444444444
238.75,-0.00879563492063492,3.9980158730158726,-7.996031746031745
239.0,-0.008852380952380952,4.023809523809524,-8.047619047619047
239.25,-0.008909126984126983,4.049603174603174,-8.099206349206348
239.5,-0.008965873015873016,4.075396825396825,-8.15079365079365
239.75,-0.009022619047619047,4.101190476190476,-8.202380952380953
240.0,-0.00907936507936508,4.1269841269841265,-8.253968253968253
240.25,-0.00913611111111111,4.152777777777778,-8.305555555555555
240.5,-0.009192857142857142,4.178571428571428,-8.357142857142856
240.75,-0.009249603174603174,4.204365079365079,-8.408730158730158
241.0,-0.009306349206349205,4.23015873015873,-8.46031746031746
241.25,-0.009363095238095238,4.2559523809523805,-8.511904761904761
241.5,-0.009419841269841269,4.281746031746032,-8.563492063492063
241.75,-0.0094765873015873,4.307539682539682,-8.615079365079364
242.0,-0.009533333333333333,4.333333333333333,-8.666666666666666
242.25,-0.009590079365079364,4.359126984126984,-8.718253968253968
242.5,-0.009646825396825397,4.384920634920634,-8.769841269841269
242.75,-0.009703571428571428,4.410714285714286,-8.821428571428571
243.0,-0.00976031746031746,4.436507936507936,-8.873015873015872
243.25,-0.009817063492063492,4.462301587301587,-8.924603174603174
243.5,-0.009873809523809523,4.488095238095238,-8.976190476190476
243.75,-0.009930555555555555,4.513888888888888,-9.027777777777777
244.0,-0.009987301587301586,4.5396825396825395,-9.079365079365079
244.25,-0.010044047619047619,4.56547619047619,-9.13095238095238
244.5,-0.01010079365079365,4.591269841269841,-9.182539682539682
244.75,-0.010157539682539681,4.617063492063492,-9.234126984126984
245.0,-0.010214285714285714,4.642857142857142,-9.285714285714285
245.25,-0.010271031746031745,4.6686507936507935,-9.337301587301587
245.5,-0.010327777777777778,4.694444444444444,-9.388888888888888
245.75,-0.010384523809523809,4.720238095238095,-9.44047619047619
246.0,-0.01044126984126984,4.746031746031746,-9.492063492063492
246.25,-0.010498015873015873,4.771825396825396,-9.543650793650793
246.5,-0.010554761904761904,4.7976190476190474,-9.595238095238095
246.75,-0.010611507936507936,4.823412698412698,-9.646825396825395
247.0,-0.010668253968253967,4.849206349206349,-9.698412698412698
247.25,-0.010725,4.875,-9.75
247.5,-0.010781746031746031,4.90079365079365,-9.8015873015873
247.75,-0.010838492063492062,4.926587301587301,-9.853174603174603
248.0,-0.010895238095238095,4.9523809523809526,-9.904761904761905
248.25,-0.010951984126984126,4.978174603174603,-9.956349206349206
248.5,-0.011008730158730159,5.003968253968254,-10.007936507936508
248.75,-0.01106547619047619,5.029761904761904,-10.059523809523808
249.0,-0.01112222222222222,5.055555555555555,-10.11111111111111
249.25,-0.011178968253968254,5.0813492063492065,-10.162698412698413
249.5,-0.011235714285714285,5.107142857142857,-10.214285714285714
249.75,-0.011292460317460317,5.132936507936508,-10.265873015873016
250.0,-0.011349206349206348,5.158730158730158,-10.317460317460316
250.25,-0.01140595238095238,5.184523809523809,-10.369047619047619
250.5,-0.011462698412698412,5.2103174603174605,-10.420634920634921
250.75,-0.011519444444444443,5.236111111111111,-10.472222222222221
251.0,-0.011576190476190476,5.261904761904762,-10.523809523809524
251.25,-0.011632936507936507,5.287698412698412,-10.575396825396824
251.5,-0.011689682539682538,5.313492063492063,-10.626984126984127
251.75,-0.01174642857142857,5.339285714285714,-10.678571428571429
252.0,-0.011803174603174602,5.365079365079365,-10.73015873015873
252.25,-0.011859920634920635,5.390873015873016,-10.781746031746032
252.5,-0.011916666666666666,5.416666666666666,-10.833333333333332
252.75,-0.011973412698412698,5.442460317460317,-10.884920634920634
253.0,-0.01203015873015873,5.468253968253968,-10.936507936507937
253.25,-0.01208690476190476,5.494047619047619,-10.988095238095237
253.5,-0.012143650793650793,5.51984126984127,-11.03968253968254
253.75,-0.012200396825396824,5.54563492063492,-11.09126984126984
254.0,-0.012257142857142857,5.571428571428571,-11.142857142857142
254.25,-0.012313888888888888,5.597222222222222,-11.194444444444445
254.5,-0.01237063492063492,5.623015873015873,-11.246031746031745
254.75,-0.012427380952380952,5.648809523809524,-11.297619047619047
255.0,-0.012484126984126983,5.674603174603174,-11.349206349206348
255.25,-0.012540873015873016,5.700396825396825,-11.40079365079365
255.5,-0.012597619047619047,5.726190476190476,-11.452380952380953
255.75,-0.012654365079365078,5.7519841269841265,-11.503968253968253
256.0,-0.01271111111111111,5.777777777777778,-11.555555555555555
256.25,-0.012767857142857142,5.803571428571428,-11.607142857142856
256.5,-0.012824603174603174,5.829365079365079,-11.658730158730158
256.75,-0.012881349206349205,5.85515873015873,-11.71031746031746
257.0,-0.012938095238095238,5.8809523809523805,-11.761904761904761
257.25,-0.01299484126984127,5.906746031746032,-11.813492063492063
257.5,-0.0130515873015873,5.932539682539682,-11.865079365079364
257.75,-0.013108333333333333,5.958333333333333,-11.916666666666666
258.0,-0.013165079365079364,5.984126984126984,-11.968253968253968
258.25,-0.013221825396825397,6.009920634920634,-12.019841269841269
258.5,-0.013278571428571428,6.035714285714286,-12.071428571428571
258.75,-0.013335317460317459,6.061507936507936,-12.123015873015872
259.0,-0.013392063492063492,6.087301587301587,-12.174603174603174
259.25,-0.013448809523809523,6.113095238095238,-12.226190476190476
259.5,-0.013505555555555555,6.138888888888888,-12.277777777777777
259.75,-0.013562301587301586,6.1646825396825395,-12.329365079365079
260.0,-0.013619047619047617,6.19047619047619,-12.38095238095238
260.25,-0.01367579365079365,6.216269841269841,-12.432539682539682
260.5,-0.013732539682539681,6.242063492063492,-12.484126984126984
260.75,-0.013789285714285714,6.267857142857142,-12.535714285714285
261.0,-0.013846031746031745,6.2936507936507935,-12.587301587301587
261.25,-0.013902777777777776,6.319444444444444,-12.638888888888888
261.5,-0.013959523809523809,6.345238095238095,-12.69047619047619
261.75,-0.01401626984126984,6.371031746031746,-12.742063492063492
262.0,-0.014073015873015873,6.396825396825396,-12.793650793650793
262.25,-0.014129761904761904,6.4226190476190474,-12.845238095238095
262.5,-0.014186507936507936,6.448412698412698,-12.896825396825395
262.75,-0.014243253968253967,6.474206349206349,-12.948412698412698
263.0,-0.014299999999999998,6.5,-13.0
263.25,-0.014356746031746031,6.52579365079365,-13.0515873015873
263.5,-0.014413492063492062,6.551587301587301,-13.103174603174603
263.75,-0.014470238095238095,6.577380952380952,-13.154761904761903
264.0,-0.014526984126984126,6.603174603174603,-13.206349206349206
264.25,-0.014583730158730157,6.628968253968254,-13.257936507936508
264.5,-0.01464047619047619,6.654761904761904,-13.309523809523808
264.75,-0.014697222222222221,6.680555555555555,-13.36111111111111
265.0,-0.014753968253968254,6.706349206349206,-13.412698412698411
265.25,-0.014810714285714285,6.732142857142857,-13.464285714285714
265.5,-0.014867460317460316,6.757936507936508,-13.515873015873016
265.75,-0.014924206349206348,6.783730158730158,-13.567460317460316
266.0,-0.01498095238095238,6.809523809523809,-13.619047619047619
266.25,-0.015037698412698412,6.83531746031746,-13.67063492063492
266.5,-0.015094444444444443,6.861111111111111,-13.722222222222221
266.75,-0.015151190476190476,6.886904761904762,-13.773809523809524
267.0,-0.015207936507936507,6.912698412698412,-13.825396825396824
267.25,-0.015264682539682538,6.938492063492063,-13.876984126984127
267.5,-0.015321428571428571,6.9642857142857135,-13.928571428571427
267.75,-0.015378174603174602,6.990079365079365,-13.98015873015873
268.0,-0.015434920634920635,7.015873015873016,-14.031746031746032
268.25,-0.015491666666666666,7.041666666666666,-14.083333333333332
268.5,-0.015548412698412697,7.067460317460317,-14.134920634920634
268.75,-0.01560515873015873,7.0932539682539675,-14.186507936507935
269.0,-0.015661904761904762,7.119047619047619,-14.238095238095237
269.25,-0.01571865079365079,7.14484126984127,-14.28968253968254
269.5,-0.015775396825396824,7.17063492063492,-14.34126984126984
269.75,-0.015832142857142857,7.196428571428571,-14.392857142857142
270.0,-0.015888888888888886,7.222222222222221,-14.444444444444443
270.25,-0.01594563492063492,7.248015873015873,-14.496031746031745
270.5,-0.016002380952380952,7.273809523809524,-14.547619047619047
270.75,-0.016059126984126985,7.299603174603174,-14.599206349206348
271.0,-0.016115873015873014,7.325396825396825,-14.65079365079365
271.25,-0.016172619047619047,7.351190476190475,-14.70238095238095
271.5,-0.01622936507936508,7.3769841269841265,-14.753968253968253
271.75,-0.01628611111111111,7.402777777777778,-14.805555555555555
272.0,-0.01634285714285714,7.428571428571428,-14.857142857142856
272.25,-0.016399603174603174,7.454365079365079,-14.908730158730158
272.5,-0.016456349206349204,7.480158730158729,-14.960317460317459
272.75,-0.016513095238095236,7.5059523809523805,-15.011904761904761
273.0,-0.01656984126984127,7.531746031746032,-15.063492063492063
273.25,-0.016626587301587302,7.557539682539682,-15.115079365079364
273.5,-0.01668333333333333,7.583333333333333,-15.166666666666666
273.75,-0.016740079365079364,7.609126984126983,-15.218253968253967
274.0,-0.016796825396825397,7.634920634920634,-15.269841269841269
274.25,-0.016853571428571426,7.660714285714286,-15.321428571428571
274.5,-0.01691031746031746,7.686507936507936,-15.373015873015872
274.75,-0.01696706349206349,7.712301587301587,-15.424603174603174
275.0,-0.017023809523809524,7.738095238095237,-15.476190476190474
275.25,-0.017080555555555554,7.763888888888888,-15.527777777777777
275.5,-0.017137301587301586,7.7896825396825395,-15.579365079365079
275.75,-0.01719404761904762,7.81547619047619,-15.63095238095238
276.0,-0.01725079365079365,7.841269841269841,-15.682539682539682
276.25,-0.01730753968253968,7.867063492063491,-15.734126984126982
276.5,-0.017364285714285714,7.892857142857142,-15.785714285714285
276.75,-0.017421031746031743,7.9186507936507935,-15.837301587301587
277.0,-0.017477777777777776,7.944444444444444,-15.888888888888888
277.25,-0.01753452380952381,7.970238095238095,-15.94047619047619
277.5,-0.01759126984126984,7.996031746031745,-15.99206349206349
277.75,-0.01764801587301587,8.021825396825397,-16.043650793650794
278.0,-0.017704761904761904,8.047619047619047,-16.095238095238095
278.25,-0.017761507936507936,8.073412698412698,-16.146825396825395
278.5,-0.017818253968253966,8.099206349206348,-16.198412698412696
278.75,-0.017875,8.125,-16.25
279.0,-0.01793174603174603,8.15079365079365,-16.3015873015873
279.25,-0.017988492063492064,8.1765873015873,-16.3531746031746
279.5,-0.018045238095238093,8.202380952380953,-16.404761904761905
279.75,-0.018101984126984126,8.228174603174603,-16.456349206349206
280.0,-0.01815873015873016,8.253968253968253,-16.507936507936506
280.25,-0.018215476190476188,8.279761904761905,-16.55952380952381
280.5,-0.01827222222222222,8.305555555555555,-16.61111111111111
280.75,-0.018328968253968254,8.331349206349206,-16.66269841269841
281.0,-0.018385714285714283,8.357142857142856,-16.71428571428571
281.25,-0.018442460317460316,8.382936507936508,-16.765873015873016
281.5,-0.01849920634920635,8.408730158730158,-16.817460317460316
281.75,-0.01855595238095238,8.434523809523808,-16.869047619047617
282.0,-0.01861269841269841,8.46031746031746,-16.92063492063492
282.25,-0.018669444444444443,8.48611111111111,-16.97222222222222
282.5,-0.018726190476190476,8.511904761904761,-17.023809523809522
282.75,-0.018782936507936505,8.537698412698413,-17.075396825396826
283.0,-0.018839682539682538,8.563492063492063,-17.126984126984127
283.25,-0.01889642857142857,8.589285714285714,-17.178571428571427
283.5,-0.0189531746031746,8.615079365079364,-17.230158730158728
283.75,-0.019009920634920633,8.640873015873016,-17.28174603174603
284.0,-0.019066666666666666,8.666666666666666,-17.333333333333332
284.25,-0.0191234126984127,8.692460317460316,-17.384920634920633
284.5,-0.019180158730158728,8.718253968253968,-17.436507936507937
284.75,-0.01923690476190476,8.744047619047619,-17.488095238095237
285.0,-0.019293650793650793,8.769841269841269,-17.539682539682538
285.25,-0.019350396825396823,8.795634920634921,-17.591269841269842
285.5,-0.019407142857142855,8.821428571428571,-17.642857142857142
285.75,-0.019463888888888888,8.847222222222221,-17.694444444444443
286.0,-0.01952063492063492,8.873015873015872,-17.746031746031743
286.25,-0.01957738095238095,8.898809523809524,-17.797619047619047
286.5,-0.019634126984126983,8.924603174603174,-17.849206349206348
286.75,-0.019690873015873016,8.950396825396824,-17.90079365079365
287.0,-0.019747619047619045,8.976190476190476,-17.952380952380953
287.25,-0.019804365079365078,9.001984126984127,-18.003968253968253
287.5,-0.01986111111111111,9.027777777777777,-18.055555555555554
287.75,-0.01991785714285714,9.053571428571429,-18.107142857142858
288.0,-0.019974603174603173,9.079365079365079,-18.158730158730158
288.25,-0.020031349206349205,9.10515873015873,-18.21031746031746
288.5,-0.020088095238095238,9.13095238095238,-18.26190476190476
288.75,-0.020144841269841268,9.156746031746032,-18.313492063492063
289.0,-0.0202015873015873,9.182539682539682,-18.365079365079364
289.25,-0.020258333333333333,9.208333333333332,-18.416666666666664
289.5,-0.020315079365079362,9.234126984126984,-18.46825396825397
289.75,-0.020371825396825395,9.259920634920634,-18.51984126984127
290.0,-0.020428571428571428,9.285714285714285,-18.57142857142857
290.25,-0.02048531746031746,9.311507936507937,-18.623015873015873
290.5,-0.02054206349206349,9.337301587301587,-18.674603174603174
290.75,-0.020598809523809523,9.363095238095237,-18.726190476190474
291.0,-0.020655555555555555,9.388888888888888,-18.777777777777775
291.25,-0.020712301587301585,9.41468253968254,-18.82936507936508
291.5,-0.020769047619047618,9.44047619047619,-18.88095238095238
291.75,-0.02082579365079365,9.46626984126984,-18.93253968253968
292.0,-0.02088253968253968,9.492063492063492,-18.984126984126984
292.25,-0.020939285714285712,9.517857142857142,-19.035714285714285
292.5,-0.020996031746031745,9.543650793650793,-19.087301587301585
292.75,-0.021052777777777778,9.569444444444445,-19.13888888888889
293.0,-0.021109523809523807,9.595238095238095,-19.19047619047619
293.25,-0.02116626984126984,9.621031746031745,-19.24206349206349
293.5,-0.021223015873015873,9.646825396825395,-19.29365079365079
293.75,-0.021279761904761902,9.672619047619047,-19.345238095238095
294.0,-0.021336507936507935,9.698412698412698,-19.396825396825395
294.25,-0.021393253968253968,9.724206349206348,-19.448412698412696
294.5,-0.02145,9.75,-19.5
294.75,-0.02150674603174603,9.77579365079365,-19.5515873015873
295.0,-0.021563492063492062,9.8015873015873,-19.6031746031746
295.25,-0.021620238095238095,9.827380952380953,-19.654761904761905
295.5,-0.021676984126984124,9.853174603174603,-19.706349206349206
295.75,-0.021733730158730157,9.878968253968253,-19.757936507936506
296.0,-0.02179047619047619,9.904761904761905,-19.80952380952381
296.25,-0.02184722222222222,9.930555555555555,-19.86111111111111
296.5,-0.021903968253968252,9.956349206349206,-19.91269841269841
296.75,-0.021960714285714285,9.982142857142856,-19.96428571428571
297.0,-0.022017460317460318,10.007936507936508,-20.015873015873016
297.25,-0.022074206349206347,10.033730158730158,-20.067460317460316
297.5,-0.02213095238095238,10.059523809523808,-20.119047619047617
297.75,-0.022187698412698412,10.08531746031746,-20.17063492063492
298.0,-0.02224444444444444,10.11111111111111,-20.22222222222222
298.25,-0.022301190476190474,10.136904761904761,-20.273809523809522
298.5,-0.022357936507936507,10.162698412698413,-20.325396825396826
298.75,-0.02241468253968254,10.188492063492063,-20.376984126984127
299.0,-0.02247142857142857,10.214285714285714,-20.428571428571427
299.25,-0.022528174603174602,10.240079365079364,-20.480158730158728
299.5,-0.022584920634920635,10.265873015873016,-20.53174603174603
299.75,-0.022641666666666664,10.291666666666666,-20.583333333333332
300.0,-0.022698412698412697,10.317460317460316,-20.634920634920633
300.25,-0.02275515873015873,10.343253968253968,-20.686507936507937
300.5,-0.02281190476190476,10.369047619047619,-20.738095238095237
300.75,-0.02286865079365079,10.394841269841269,-20.789682539682538
301.0,-0.022925396825396824,10.420634920634921,-20.841269841269842
301.25,-0.022982142857142857,10.446428571428571,-20.892857142857142
301.5,-0.023038888888888887,10.472222222222221,-20.944444444444443
301.75,-0.02309563492063492,10.498015873015872,-20.996031746031743
302.0,-0.023152380952380952,10.523809523809524,-21.047619047619047
302.25,-0.02320912698412698,10.549603174603174,-21.099206349206348
302.5,-0.023265873015873014,10.575396825396824,-21.15079365079365
302.75,-0.023322619047619047,10.601190476190476,-21.202380952380953
303.0,-0.023379365079365076,10.626984126984127,-21.253968253968253
303.25,-0.02343611111111111,10.652777777777777,-21.305555555555554
303.5,-0.02349285714285714,10.678571428571429,-21.357142857142858
303.75,-0.023549603174603174,10.704365079365079,-21.408730158730158
304.0,-0.023606349206349204,10.73015873015873,-21.46031746031746
304.25,-0.023663095238095237,10.75595238095238,-21.51190476190476
304.5,-0.02371984126984127,10.781746031746032,-21.563492063492063
304.75,-0.0237765873015873,10.807539682539682,-21.615079365079364
305.0,-0.02383333333333333,10.833333333333332,-21.666666666666664
305.25,-0.023890079365079364,10.859126984126984,-21.71825396825397
305.5,-0.023946825396825397,10.884920634920634,-21.76984126984127
305.75,-0.024003571428571426,10.910714285714285,-21.82142857142857
306.0,-0.02406031746031746,10.936507936507937,-21.873015873015873
306.25,-0.02411706349206349,10.962301587301587,-21.924603174603174
306.5,-0.02417380952380952,10.988095238095237,-21.976190476190474
306.75,-0.024230555555555554,11.013888888888888,-22.027777777777775
307.0,-0.024287301587301587,11.03968253968254,-22.07936507936508
307.25,-0.024344047619047616,11.06547619047619,-22.13095238095238
307.5,-0.02440079365079365,11.09126984126984,-22.18253968253968
307.75,-0.02445753968253968,11.117063492063492,-22.234126984126984
308.0,-0.024514285714285714,11.142857142857142,-22.285714285714285
308.25,-0.024571031746031743,11.168650793650793,-22.337301587301585
308.5,-0.024627777777777776,11.194444444444445,-22.38888888888889
308.75,-0.02468452380952381,11.220238095238095,-22.44047619047619
309.0,-0.02474126984126984,11.246031746031745,-22.49206349206349
309.25,-0.02479801587301587,11.271825396825395,-22.54365079365079
309.5,-0.024854761904761904,11.297619047619047,-22.595238095238095
309.75,-0.024911507936507937,11.323412698412698,-22.646825396825395
310.0,-0.024968253968253966,11.349206349206348,-22.698412698412696
310.25,-0.025025,11.375,-22.75
310.5,-0.02508174603174603,11.40079365079365,-22.8015873015873
310.75,-0.02513849206349206,11.4265873015873,-22.8531746031746
311.0,-0.025195238095238093,11.452380952380953,-22.904761904761905
311.25,-0.025251984126984126,11.478174603174603,-22.956349206349206
311.5,-0.025308730158730156,11.503968253968253,-23.007936507936506
